Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,season,round,event_name,session_name,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,session_max_rainfall,session_is_dry_by_weather,source_label,session_key,compound_upper,is_wet_compound,is_slick_compound,session_is_dry_final,dry_flag_source,lap_key
0 days 00:19:34.315000,LEC,16,0 days 00:01:04.967000,9.0,2.0,,,0 days 00:00:16.479000,0 days 00:00:28.709000,0 days 00:00:19.779000,0 days 00:18:45.827000,0 days 00:19:14.536000,0 days 00:19:34.315000,316.0,248.0,286.0,319.0,True,ULTRASOFT,2.0,True,Sauber,1.0,,,,False,True,2018,9,Austrian Grand Prix,Q,64.967,16.479,28.709,19.779,,,2018_2022_q_backfill,2018_9_Q,ULTRASOFT,False,True,True,compound_inference,2018_r09_Q_LEC_lap9
0 days 01:15:50.637000,LEC,16,0 days 00:01:25.172000,16.0,5.0,,,0 days 00:00:27.366000,0 days 00:00:34.487000,0 days 00:00:23.319000,0 days 01:14:52.831000,0 days 01:15:27.318000,0 days 01:15:50.637000,317.0,273.0,255.0,331.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2019,10,British Grand Prix,Q,85.172,27.366,34.487,23.319,,,2018_2022_q_backfill,2019_10_Q,SOFT,False,True,True,compound_inference,2019_r10_Q_LEC_lap16
0 days 00:23:40.667000,LEC,16,0 days 00:01:12.229000,2.0,1.0,,,0 days 00:00:15.597000,0 days 00:00:34.515000,0 days 00:00:22.117000,0 days 00:22:44.035000,0 days 00:23:18.550000,0 days 00:23:40.667000,220.0,269.0,272.0,326.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2019,11,German Grand Prix,Q,72.229,15.597,34.515,22.117,,,2018_2022_q_backfill,2019_11_Q,SOFT,False,True,True,compound_inference,2019_r11_Q_LEC_lap2
0 days 01:15:28.171000,LEC,16,0 days 00:01:15.043000,16.0,5.0,,,0 days 00:00:27.036000,0 days 00:00:26.553000,0 days 00:00:21.454000,0 days 01:14:40.164000,0 days 01:15:06.717000,0 days 01:15:28.171000,289.0,260.0,265.0,312.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2019,12,Hungarian Grand Prix,Q,75.043,27.036,26.553,21.454,,,2018_2022_q_backfill,2019_12_Q,SOFT,False,True,True,compound_inference,2019_r12_Q_LEC_lap16
0 days 01:28:28.232000,LEC,16,0 days 00:01:42.519000,15.0,6.0,,,0 days 00:00:29.904000,0 days 00:00:44.319000,0 days 00:00:28.296000,0 days 01:27:15.617000,0 days 01:27:59.936000,0 days 01:28:28.232000,342.0,211.0,229.0,315.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2019,13,Belgian Grand Prix,Q,102.519,29.904,44.319,28.296,,,2018_2022_q_backfill,2019_13_Q,SOFT,False,True,True,compound_inference,2019_r13_Q_LEC_lap15
0 days 00:25:24.117000,LEC,16,0 days 00:01:20.126000,4.0,1.0,,,0 days 00:00:26.749000,0 days 00:00:26.777000,0 days 00:00:26.600000,0 days 00:24:30.740000,0 days 00:24:57.517000,0 days 00:25:24.117000,325.0,341.0,316.0,344.0,True,MEDIUM,4.0,True,Ferrari,1.0,,,,False,True,2019,14,Italian Grand Prix,Q,80.126,26.749,26.777,26.6,,,2018_2022_q_backfill,2019_14_Q,MEDIUM,False,True,True,compound_inference,2019_r14_Q_LEC_lap4
0 days 01:15:20.823000,LEC,16,0 days 00:01:36.217000,16.0,5.0,,,0 days 00:00:26.211000,0 days 00:00:37.127000,0 days 00:00:32.879000,0 days 01:14:10.817000,0 days 01:14:47.944000,0 days 01:15:20.823000,318.0,287.0,265.0,307.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2019,15,Singapore Grand Prix,Q,96.217,26.211,37.127,32.879,,,2018_2022_q_backfill,2019_15_Q,SOFT,False,True,True,compound_inference,2019_r15_Q_LEC_lap16
0 days 01:21:10.547000,LEC,16,0 days 00:01:31.628000,16.0,5.0,,,0 days 00:00:33.333000,0 days 00:00:31.319000,0 days 00:00:26.976000,0 days 01:20:12.252000,0 days 01:20:43.571000,0 days 01:21:10.547000,273.0,326.0,166.0,320.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2019,16,Russian Grand Prix,Q,91.628,33.333,31.319,26.976,,,2018_2022_q_backfill,2019_16_Q,SOFT,False,True,True,compound_inference,2019_r16_Q_LEC_lap16
0 days 01:31:18.539000,LEC,16,0 days 00:01:27.253000,15.0,6.0,,,0 days 00:00:30.366000,0 days 00:00:39.346000,0 days 00:00:17.541000,0 days 01:30:21.652000,0 days 01:31:00.998000,0 days 01:31:18.539000,284.0,311.0,275.0,311.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2019,17,Japanese Grand Prix,Q,87.253,30.366,39.346,17.541,,,2018_2022_q_backfill,2019_17_Q,SOFT,False,True,True,compound_inference,2019_r17_Q_LEC_lap15
0 days 01:07:58.943000,LEC,16,0 days 00:01:15.024000,13.0,4.0,,,0 days 00:00:26.689000,0 days 00:00:28.812000,0 days 00:00:19.523000,0 days 01:07:10.608000,0 days 01:07:39.420000,0 days 01:07:58.943000,325.0,304.0,262.0,356.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2019,18,Mexican Grand Prix,Q,75.024,26.689,28.812,19.523,,,2018_2022_q_backfill,2019_18_Q,SOFT,False,True,True,compound_inference,2019_r18_Q_LEC_lap13
0 days 01:15:54.598000,LEC,16,0 days 00:01:32.137000,18.0,6.0,,,0 days 00:00:24.574000,0 days 00:00:36.989000,0 days 00:00:30.574000,0 days 01:14:47.035000,0 days 01:15:24.024000,0 days 01:15:54.598000,245.0,197.0,212.0,320.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2019,19,United States Grand Prix,Q,92.137,24.574,36.989,30.574,,,2018_2022_q_backfill,2019_19_Q,SOFT,False,True,True,compound_inference,2019_r19_Q_LEC_lap18
0 days 01:07:41.959000,LEC,16,0 days 00:01:21.442000,13.0,4.0,,,0 days 00:00:26.949000,0 days 00:00:22.230000,0 days 00:00:32.263000,0 days 01:06:47.466000,0 days 01:07:09.696000,0 days 01:07:41.959000,281.0,285.0,304.0,317.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2019,1,Australian Grand Prix,Q,81.442,26.949,22.23,32.263,,,2018_2022_q_backfill,2019_1_Q,SOFT,False,True,True,compound_inference,2019_r01_Q_LEC_lap13
0 days 01:08:11.500000,LEC,16,0 days 00:01:07.728000,16.0,5.0,,,0 days 00:00:17.442000,0 days 00:00:34.265000,0 days 00:00:16.021000,0 days 01:07:21.214000,0 days 01:07:55.479000,0 days 01:08:11.500000,330.0,271.0,327.0,327.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2019,20,Brazilian Grand Prix,Q,67.728,17.442,34.265,16.021,,,2018_2022_q_backfill,2019_20_Q,SOFT,False,True,True,compound_inference,2019_r20_Q_LEC_lap16
0 days 01:07:56.236000,LEC,16,0 days 00:01:35.219000,13.0,4.0,,,0 days 00:00:16.806000,0 days 00:00:40.542000,0 days 00:00:37.871000,0 days 01:06:37.823000,0 days 01:07:18.365000,0 days 01:07:56.236000,293.0,323.0,221.0,327.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2019,21,Abu Dhabi Grand Prix,Q,95.219,16.806,40.542,37.871,,,2018_2022_q_backfill,2019_21_Q,SOFT,False,True,True,compound_inference,2019_r21_Q_LEC_lap13
0 days 01:16:00.601000,LEC,16,0 days 00:01:27.866000,12.0,4.0,,,0 days 00:00:27.762000,0 days 00:00:38.066000,0 days 00:00:22.038000,0 days 01:15:00.497000,0 days 01:15:38.563000,0 days 01:16:00.601000,250.0,272.0,295.0,323.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2019,2,Bahrain Grand Prix,Q,87.866,27.762,38.066,22.038,,,2018_2022_q_backfill,2019_2_Q,SOFT,False,True,True,compound_inference,2019_r02_Q_LEC_lap12
0 days 01:16:20.208000,LEC,16,0 days 00:01:31.865000,15.0,5.0,,,0 days 00:00:24.010000,0 days 00:00:27.133000,0 days 00:00:40.722000,0 days 01:15:12.353000,0 days 01:15:39.486000,0 days 01:16:20.208000,286.0,281.0,274.0,324.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2019,3,Chinese Grand Prix,Q,91.865,24.01,27.133,40.722,,,2018_2022_q_backfill,2019_3_Q,SOFT,False,True,True,compound_inference,2019_r03_Q_LEC_lap15
0 days 00:23:10.560000,LEC,16,0 days 00:01:41.426000,4.0,1.0,,,0 days 00:00:35.605000,0 days 00:00:40.890000,0 days 00:00:24.931000,0 days 00:22:04.739000,0 days 00:22:45.629000,0 days 00:23:10.560000,236.0,245.0,332.0,313.0,True,SOFT,4.0,True,Ferrari,1.0,,,,False,True,2019,4,Azerbaijan Grand Prix,Q,101.426,35.605,40.89,24.931,,,2018_2022_q_backfill,2019_4_Q,SOFT,False,True,True,compound_inference,2019_r04_Q_LEC_lap4
0 days 01:15:30.090000,LEC,16,0 days 00:01:16.588000,18.0,5.0,,,0 days 00:00:21.550000,0 days 00:00:28.405000,0 days 00:00:26.633000,0 days 01:14:35.052000,0 days 01:15:03.457000,0 days 01:15:30.090000,295.0,298.0,290.0,319.0,True,SOFT,4.0,True,Ferrari,1.0,,,,False,True,2019,5,Spanish Grand Prix,Q,76.588,21.55,28.405,26.633,,,2018_2022_q_backfill,2019_5_Q,SOFT,False,True,True,compound_inference,2019_r05_Q_LEC_lap18
0 days 00:21:41.699000,LEC,16,0 days 00:01:12.149000,4.0,1.0,,,0 days 00:00:18.978000,0 days 00:00:34.053000,0 days 00:00:19.118000,0 days 00:20:48.528000,0 days 00:21:22.581000,0 days 00:21:41.699000,225.0,199.0,277.0,289.0,True,SOFT,4.0,True,Ferrari,1.0,,,,False,True,2019,6,Monaco Grand Prix,Q,72.149,18.978,34.053,19.118,,,2018_2022_q_backfill,2019_6_Q,SOFT,False,True,True,compound_inference,2019_r06_Q_LEC_lap4
0 days 01:32:23.352000,LEC,16,0 days 00:01:10.920000,21.0,5.0,,,0 days 00:00:19.483000,0 days 00:00:22.418000,0 days 00:00:29.019000,0 days 01:31:31.915000,0 days 01:31:54.333000,0 days 01:32:23.352000,268.0,290.0,301.0,329.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2019,7,Canadian Grand Prix,Q,70.92,19.483,22.418,29.019,,,2018_2022_q_backfill,2019_7_Q,SOFT,False,True,True,compound_inference,2019_r07_Q_LEC_lap21
0 days 01:16:10.781000,LEC,16,0 days 00:01:28.965000,18.0,5.0,,,0 days 00:00:22.184000,0 days 00:00:27.560000,0 days 00:00:39.221000,0 days 01:15:04,0 days 01:15:31.560000,0 days 01:16:10.781000,127.0,290.0,299.0,337.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2019,8,French Grand Prix,Q,88.965,22.184,27.56,39.221,,,2018_2022_q_backfill,2019_8_Q,SOFT,False,True,True,compound_inference,2019_r08_Q_LEC_lap18
0 days 01:15:46.083000,LEC,16,0 days 00:01:03.003000,17.0,5.0,,,0 days 00:00:15.992000,0 days 00:00:27.961000,0 days 00:00:19.050000,0 days 01:14:59.072000,0 days 01:15:27.033000,0 days 01:15:46.083000,327.0,255.0,297.0,325.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2019,9,Austrian Grand Prix,Q,63.003,15.992,27.961,19.05,,,2018_2022_q_backfill,2019_9_Q,SOFT,False,True,True,compound_inference,2019_r09_Q_LEC_lap17
0 days 00:44:13.253000,LEC,16,0 days 00:01:33.239000,5.0,2.0,,,0 days 00:00:33.967000,0 days 00:00:32.254000,0 days 00:00:27.018000,0 days 00:43:13.981000,0 days 00:43:46.235000,0 days 00:44:13.253000,272.0,314.0,160.0,319.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2020,10,Russian Grand Prix,Q,93.239,33.967,32.254,27.018,,,2018_2022_q_backfill,2020_10_Q,SOFT,False,True,True,compound_inference,2020_r10_Q_LEC_lap5
0 days 01:12:37.655000,LEC,16,0 days 00:01:26.035000,17.0,5.0,,,0 days 00:00:27.908000,0 days 00:00:35.742000,0 days 00:00:22.385000,0 days 01:11:39.528000,0 days 01:12:15.270000,0 days 01:12:37.655000,266.0,242.0,254.0,310.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2020,11,Eifel Grand Prix,Q,86.035,27.908,35.742,22.385,,,2018_2022_q_backfill,2020_11_Q,SOFT,False,True,True,compound_inference,2020_r11_Q_LEC_lap17
0 days 01:45:47.519000,LEC,16,0 days 00:01:17.090000,22.0,5.0,,,0 days 00:00:22.440000,0 days 00:00:29.465000,0 days 00:00:25.185000,0 days 01:44:52.869000,0 days 01:45:22.334000,0 days 01:45:47.519000,275.0,200.0,295.0,313.0,True,SOFT,3.0,True,Ferrari,1.0,,,,False,True,2020,12,Portuguese Grand Prix,Q,77.09,22.44,29.465,25.185,,,2018_2022_q_backfill,2020_12_Q,SOFT,False,True,True,compound_inference,2020_r12_Q_LEC_lap22
0 days 01:15:12.051000,LEC,16,0 days 00:01:14.616000,19.0,5.0,,,0 days 00:00:23.910000,0 days 00:00:25.737000,0 days 00:00:24.969000,0 days 01:14:21.345000,0 days 01:14:47.082000,0 days 01:15:12.051000,235.0,260.0,275.0,292.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2020,13,Emilia Romagna Grand Prix,Q,74.616,23.91,25.737,24.969,,,2018_2022_q_backfill,2020_13_Q,SOFT,False,True,True,compound_inference,2020_r13_Q_LEC_lap19
0 days 00:33:19.702000,LEC,16,0 days 00:01:29.137000,5.0,2.0,,,0 days 00:00:28.243000,0 days 00:00:38.405000,0 days 00:00:22.489000,0 days 00:32:18.808000,0 days 00:32:57.213000,0 days 00:33:19.702000,243.0,271.0,290.0,319.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2020,15,Bahrain Grand Prix,Q,89.137,28.243,38.405,22.489,,,2018_2022_q_backfill,2020_15_Q,SOFT,False,True,True,compound_inference,2020_r15_Q_LEC_lap5
0 days 01:05:27.544000,LEC,16,0 days 00:00:53.613000,20.0,6.0,,,0 days 00:00:18.621000,0 days 00:00:18.653000,0 days 00:00:16.339000,0 days 01:04:52.552000,0 days 01:05:11.205000,0 days 01:05:27.544000,290.0,271.0,296.0,324.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2020,16,Sakhir Grand Prix,Q,53.613,18.621,18.653,16.339,,,2018_2022_q_backfill,2020_16_Q,SOFT,False,True,True,compound_inference,2020_r16_Q_LEC_lap20
0 days 00:55:15.193000,LEC,16,0 days 00:01:35.932000,13.0,4.0,,,0 days 00:00:17.188000,0 days 00:00:40.954000,0 days 00:00:37.790000,0 days 00:53:56.449000,0 days 00:54:37.403000,0 days 00:55:15.193000,283.0,312.0,224.0,317.0,True,MEDIUM,2.0,True,Ferrari,1.0,,,,False,True,2020,17,Abu Dhabi Grand Prix,Q,95.932,17.188,40.954,37.79,,,2018_2022_q_backfill,2020_17_Q,MEDIUM,False,True,True,compound_inference,2020_r17_Q_LEC_lap13
0 days 00:52:31.948000,LEC,16,0 days 00:01:04.041000,13.0,4.0,,,0 days 00:00:16.442000,0 days 00:00:28.251000,0 days 00:00:19.348000,0 days 00:51:44.349000,0 days 00:52:12.600000,0 days 00:52:31.948000,312.0,252.0,282.0,312.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2020,1,Austrian Grand Prix,Q,64.041,16.442,28.251,19.348,,,2018_2022_q_backfill,2020_1_Q,SOFT,False,True,True,compound_inference,2020_r01_Q_LEC_lap13
0 days 01:12:13.081000,LEC,16,0 days 00:01:14.817000,19.0,6.0,,,0 days 00:00:27.451000,0 days 00:00:26.245000,0 days 00:00:21.121000,0 days 01:11:25.715000,0 days 01:11:51.960000,0 days 01:12:13.081000,281.0,258.0,259.0,302.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2020,3,Hungarian Grand Prix,Q,74.817,27.451,26.245,21.121,,,2018_2022_q_backfill,2020_3_Q,SOFT,False,True,True,compound_inference,2020_r03_Q_LEC_lap19
0 days 01:22:32.980000,LEC,16,0 days 00:01:25.427000,15.0,5.0,,,0 days 00:00:27.410000,0 days 00:00:34.441000,0 days 00:00:23.576000,0 days 01:21:34.963000,0 days 01:22:09.404000,0 days 01:22:32.980000,312.0,267.0,256.0,316.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2020,4,British Grand Prix,Q,85.427,27.41,34.441,23.576,,,2018_2022_q_backfill,2020_4_Q,SOFT,False,True,True,compound_inference,2020_r04_Q_LEC_lap15
0 days 01:15:19.764000,LEC,16,0 days 00:01:26.614000,15.0,5.0,,,0 days 00:00:27.487000,0 days 00:00:35.189000,0 days 00:00:23.938000,0 days 01:14:20.637000,0 days 01:14:55.826000,0 days 01:15:19.764000,315.0,272.0,252.0,323.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2020,5,70th Anniversary Grand Prix,Q,86.614,27.487,35.189,23.938,,,2018_2022_q_backfill,2020_5_Q,SOFT,False,True,True,compound_inference,2020_r05_Q_LEC_lap15
0 days 00:47:00.050000,LEC,16,0 days 00:01:16.953000,8.0,3.0,,,0 days 00:00:21.911000,0 days 00:00:28.366000,0 days 00:00:26.676000,0 days 00:46:05.008000,0 days 00:46:33.374000,0 days 00:47:00.050000,286.0,301.0,282.0,313.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2020,6,Spanish Grand Prix,Q,76.953,21.911,28.366,26.676,,,2018_2022_q_backfill,2020_6_Q,SOFT,False,True,True,compound_inference,2020_r06_Q_LEC_lap8
0 days 00:55:02.871000,LEC,16,0 days 00:01:42.996000,11.0,4.0,,,0 days 00:00:30.450000,0 days 00:00:43.925000,0 days 00:00:28.621000,0 days 00:53:50.325000,0 days 00:54:34.250000,0 days 00:55:02.871000,330.0,217.0,224.0,307.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2020,7,Belgian Grand Prix,Q,102.996,30.45,43.925,28.621,,,2018_2022_q_backfill,2020_7_Q,SOFT,False,True,True,compound_inference,2020_r07_Q_LEC_lap11
0 days 00:33:30.562000,LEC,16,0 days 00:01:20.443000,8.0,3.0,,,0 days 00:00:26.891000,0 days 00:00:26.979000,0 days 00:00:26.573000,0 days 00:32:37.010000,0 days 00:33:03.989000,0 days 00:33:30.562000,323.0,334.0,311.0,339.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2020,8,Italian Grand Prix,Q,80.443,26.891,26.979,26.573,,,2018_2022_q_backfill,2020_8_Q,SOFT,False,True,True,compound_inference,2020_r08_Q_LEC_lap8
0 days 00:44:37.850000,LEC,16,0 days 00:01:16.324000,8.0,3.0,,,0 days 00:00:27.428000,0 days 00:00:21.038000,0 days 00:00:27.858000,0 days 00:43:48.954000,0 days 00:44:09.992000,0 days 00:44:37.850000,276.0,257.0,304.0,309.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2020,9,Tuscan Grand Prix,Q,76.324,27.428,21.038,27.858,,,2018_2022_q_backfill,2020_9_Q,SOFT,False,True,True,compound_inference,2020_r09_Q_LEC_lap8
0 days 01:14:59.912000,LEC,16,0 days 00:01:26.828000,19.0,6.0,,,0 days 00:00:27.582000,0 days 00:00:35.304000,0 days 00:00:23.942000,0 days 01:14:00.666000,0 days 01:14:35.970000,0 days 01:14:59.912000,316.0,270.0,252.0,322.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2021,10,British Grand Prix,Q,86.828,27.582,35.304,23.942,,,2018_2022_q_backfill,2021_10_Q,SOFT,False,True,True,compound_inference,2021_r10_Q_LEC_lap19
0 days 01:23:33.027000,LEC,16,0 days 00:01:16.496000,16.0,5.0,,,0 days 00:00:27.786000,0 days 00:00:27.055000,0 days 00:00:21.655000,0 days 01:22:44.317000,0 days 01:23:11.372000,0 days 01:23:33.027000,282.0,253.0,256.0,302.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2021,11,Hungarian Grand Prix,Q,76.496,27.786,27.055,21.655,,,2018_2022_q_backfill,2021_11_Q,SOFT,False,True,True,compound_inference,2021_r11_Q_LEC_lap16
0 days 00:47:05.249000,LEC,16,0 days 00:01:09.437000,11.0,3.0,,,0 days 00:00:24.278000,0 days 00:00:23.627000,0 days 00:00:21.532000,0 days 00:46:20.090000,0 days 00:46:43.717000,0 days 00:47:05.249000,273.0,286.0,296.0,307.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2021,13,Dutch Grand Prix,Q,69.437,24.278,23.627,21.532,,,2018_2022_q_backfill,2021_13_Q,SOFT,False,True,True,compound_inference,2021_r13_Q_LEC_lap11
0 days 01:15:21.069000,LEC,16,0 days 00:01:20.510000,17.0,6.0,,,0 days 00:00:27.026000,0 days 00:00:26.802000,0 days 00:00:26.682000,0 days 01:14:27.585000,0 days 01:14:54.387000,0 days 01:15:21.069000,316.0,330.0,305.0,334.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2021,14,Italian Grand Prix,Q,80.51,27.026,26.802,26.682,,,2018_2022_q_backfill,2021_14_Q,SOFT,False,True,True,compound_inference,2021_r14_Q_LEC_lap17
0 days 01:13:05.644000,LEC,16,0 days 00:01:23.265000,29.0,6.0,,,0 days 00:00:30.990000,0 days 00:00:29.319000,0 days 00:00:22.956000,0 days 01:12:13.369000,0 days 01:12:42.688000,0 days 01:13:05.644000,283.0,295.0,252.0,323.0,True,SOFT,3.0,True,Ferrari,1.0,,,,False,True,2021,16,Turkish Grand Prix,Q,83.265,30.99,29.319,22.956,,,2018_2022_q_backfill,2021_16_Q,SOFT,False,True,True,compound_inference,2021_r16_Q_LEC_lap29
0 days 01:15:31.521000,LEC,16,0 days 00:01:33.606000,16.0,5.0,,,0 days 00:00:25.238000,0 days 00:00:37.486000,0 days 00:00:30.882000,0 days 01:14:23.153000,0 days 01:15:00.639000,0 days 01:15:31.521000,233.0,191.0,213.0,322.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2021,17,United States Grand Prix,Q,93.606,25.238,37.486,30.882,,,2018_2022_q_backfill,2021_17_Q,SOFT,False,True,True,compound_inference,2021_r17_Q_LEC_lap16
0 days 00:59:27.519000,LEC,16,0 days 00:01:16.748000,8.0,3.0,,,0 days 00:00:27.324000,0 days 00:00:29.568000,0 days 00:00:19.856000,0 days 00:58:38.095000,0 days 00:59:07.663000,0 days 00:59:27.519000,319.0,298.0,255.0,344.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2021,18,Mexico City Grand Prix,Q,76.748,27.324,29.568,19.856,,,2018_2022_q_backfill,2021_18_Q,SOFT,False,True,True,compound_inference,2021_r18_Q_LEC_lap8
0 days 00:55:03.992000,LEC,16,0 days 00:01:08.859000,15.0,5.0,,,0 days 00:00:17.646000,0 days 00:00:34.936000,0 days 00:00:16.277000,0 days 00:54:12.779000,0 days 00:54:47.715000,0 days 00:55:03.992000,323.0,266.0,316.0,320.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2021,19,São Paulo Grand Prix,Q,68.859,17.646,34.936,16.277,,,2018_2022_q_backfill,2021_19_Q,SOFT,False,True,True,compound_inference,2021_r19_Q_LEC_lap15
0 days 01:15:41.794000,LEC,16,0 days 00:01:29.678000,14.0,5.0,,,0 days 00:00:28.419000,0 days 00:00:38.598000,0 days 00:00:22.661000,0 days 01:14:40.535000,0 days 01:15:19.133000,0 days 01:15:41.794000,246.0,269.0,287.0,312.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2021,1,Bahrain Grand Prix,Q,89.678,28.419,38.598,22.661,,,2018_2022_q_backfill,2021_1_Q,SOFT,False,True,True,compound_inference,2021_r01_Q_LEC_lap14
0 days 00:54:50.796000,LEC,16,0 days 00:01:22.463000,14.0,4.0,,,0 days 00:00:27.006000,0 days 00:00:27.624000,0 days 00:00:27.833000,0 days 00:53:55.339000,0 days 00:54:22.963000,0 days 00:54:50.796000,249.0,280.0,313.0,321.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2021,20,Qatar Grand Prix,Q,82.463,27.006,27.624,27.833,,,2018_2022_q_backfill,2021_20_Q,SOFT,False,True,True,compound_inference,2021_r20_Q_LEC_lap14
0 days 01:15:36.421000,LEC,16,0 days 00:01:28.054000,23.0,6.0,,,0 days 00:00:32.114000,0 days 00:00:28.243000,0 days 00:00:27.697000,0 days 01:14:40.481000,0 days 01:15:08.724000,0 days 01:15:36.421000,294.0,321.0,307.0,326.0,True,SOFT,3.0,True,Ferrari,1.0,,,,False,True,2021,21,Saudi Arabian Grand Prix,Q,88.054,32.114,28.243,27.697,,,2018_2022_q_backfill,2021_21_Q,SOFT,False,True,True,compound_inference,2021_r21_Q_LEC_lap23
0 days 01:18:33.165000,LEC,16,0 days 00:01:23.122000,22.0,7.0,,,0 days 00:00:17.071000,0 days 00:00:35.693000,0 days 00:00:30.358000,0 days 01:17:27.114000,0 days 01:18:02.807000,0 days 01:18:33.165000,288.0,317.0,223.0,322.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2021,22,Abu Dhabi Grand Prix,Q,83.122,17.071,35.693,30.358,,,2018_2022_q_backfill,2021_22_Q,SOFT,False,True,True,compound_inference,2021_r22_Q_LEC_lap22
0 days 01:25:11.840000,LEC,16,0 days 00:01:14.740000,18.0,6.0,,,0 days 00:00:23.853000,0 days 00:00:25.690000,0 days 00:00:25.197000,0 days 01:24:20.953000,0 days 01:24:46.643000,0 days 01:25:11.840000,236.0,259.0,281.0,287.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2021,2,Emilia Romagna Grand Prix,Q,74.74,23.853,25.69,25.197,,,2018_2022_q_backfill,2021_2_Q,SOFT,False,True,True,compound_inference,2021_r02_Q_LEC_lap18
0 days 00:55:44.790000,LEC,16,0 days 00:01:18.769000,20.0,4.0,,,0 days 00:00:22.733000,0 days 00:00:30.125000,0 days 00:00:25.911000,0 days 00:54:48.754000,0 days 00:55:18.879000,0 days 00:55:44.790000,286.0,198.0,290.0,312.0,True,MEDIUM,4.0,True,Ferrari,1.0,,,,False,True,2021,3,Portuguese Grand Prix,Q,78.769,22.733,30.125,25.911,,,2018_2022_q_backfill,2021_3_Q,MEDIUM,False,True,True,compound_inference,2021_r03_Q_LEC_lap20
0 days 01:26:06.880000,LEC,16,0 days 00:01:17.510000,17.0,6.0,,,0 days 00:00:21.880000,0 days 00:00:28.822000,0 days 00:00:26.808000,0 days 01:25:11.250000,0 days 01:25:40.072000,0 days 01:26:06.880000,287.0,302.0,278.0,313.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2021,4,Spanish Grand Prix,Q,77.51,21.88,28.822,26.808,,,2018_2022_q_backfill,2021_4_Q,SOFT,False,True,True,compound_inference,2021_r04_Q_LEC_lap17
0 days 01:07:27.199000,LEC,16,0 days 00:01:10.346000,23.0,4.0,,,0 days 00:00:18.612000,0 days 00:00:32.983000,0 days 00:00:18.751000,0 days 01:06:35.465000,0 days 01:07:08.448000,0 days 01:07:27.199000,223.0,208.0,269.0,279.0,True,SOFT,3.0,True,Ferrari,1.0,,,,False,True,2021,5,Monaco Grand Prix,Q,70.346,18.612,32.983,18.751,,,2018_2022_q_backfill,2021_5_Q,SOFT,False,True,True,compound_inference,2021_r05_Q_LEC_lap23
