lap_key,season,round,Driver,LapNumber,status,car_rows,pos_rows,merged_rows
2023_1_ALB_5.0,2023,1,ALB,5.0,ok,351,358,351
2023_1_ALO_14.0,2023,1,ALO,14.0,ok,343,361,343
2023_1_BOT_11.0,2023,1,BOT,11.0,ok,347,355,347
2023_1_DEV_5.0,2023,1,DEV,5.0,ok,352,359,352
2023_1_GAS_5.0,2023,1,GAS,5.0,ok,358,361,358
2023_1_HAM_14.0,2023,1,HAM,14.0,ok,333,358,333
2023_1_HUL_13.0,2023,1,HUL,13.0,ok,346,351,346
2023_1_LEC_16.0,2023,1,LEC,16.0,ok,342,347,342
2023_1_MAG_5.0,2023,1,MAG,5.0,ok,354,359,354
2023_1_NOR_12.0,2023,1,NOR,12.0,ok,347,357,347
2023_1_OCO_11.0,2023,1,OCO,11.0,ok,345,351,345
2023_1_PER_14.0,2023,1,PER,14.0,ok,324,334,324
2023_1_PIA_6.0,2023,1,PIA,6.0,ok,355,360,355
2023_1_RUS_14.0,2023,1,RUS,14.0,ok,331,359,331
2023_1_SAI_17.0,2023,1,SAI,17.0,ok,327,341,327
2023_1_SAR_5.0,2023,1,SAR,5.0,ok,348,359,348
2023_1_STR_17.0,2023,1,STR,17.0,ok,338,339,338
2023_1_TSU_8.0,2023,1,TSU,8.0,ok,355,358,355
2023_1_VER_14.0,2023,1,VER,14.0,ok,318,334,318
2023_1_ZHO_11.0,2023,1,ZHO,11.0,ok,347,355,347
2023_2_ALB_8.0,2023,2,ALB,8.0,ok,328,342,328
2023_2_ALO_17.0,2023,2,ALO,17.0,ok,344,351,344
2023_2_BOT_17.0,2023,2,BOT,17.0,ok,338,339,338
2023_2_DEV_9.0,2023,2,DEV,9.0,ok,327,349,327
2023_2_GAS_22.0,2023,2,GAS,22.0,ok,326,348,326
2023_2_HAM_17.0,2023,2,HAM,17.0,ok,321,340,321
2023_2_HUL_17.0,2023,2,HUL,17.0,ok,336,339,336
2023_2_LEC_18.0,2023,2,LEC,18.0,ok,325,338,325
2023_2_MAG_16.0,2023,2,MAG,16.0,ok,337,337,337
2023_2_NOR_2.0,2023,2,NOR,2.0,ok,343,351,343
2023_2_OCO_23.0,2023,2,OCO,23.0,ok,331,350,331
2023_2_PER_15.0,2023,2,PER,15.0,ok,335,338,335
2023_2_PIA_22.0,2023,2,PIA,22.0,ok,333,353,333
2023_2_RUS_20.0,2023,2,RUS,20.0,ok,329,341,329
2023_2_SAI_23.0,2023,2,SAI,23.0,ok,326,336,326
2023_2_SAR_2.0,2023,2,SAR,2.0,ok,347,343,343
2023_2_STR_19.0,2023,2,STR,19.0,ok,323,344,323
2023_2_TSU_9.0,2023,2,TSU,9.0,ok,325,344,325
2023_2_VER_2.0,2023,2,VER,2.0,ok,322,336,322
2023_2_ZHO_17.0,2023,2,ZHO,17.0,ok,340,338,338
2023_4_ALB_18.0,2023,4,ALB,18.0,ok,386,395,386
2023_4_ALO_22.0,2023,4,ALO,22.0,ok,393,394,393
2023_4_BOT_16.0,2023,4,BOT,16.0,ok,384,401,384
2023_4_DEV_2.0,2023,4,DEV,2.0,ok,426,445,426
2023_4_GAS_2.0,2023,4,GAS,2.0,ok,393,409,393
2023_4_HAM_20.0,2023,4,HAM,20.0,ok,394,382,382
2023_4_HUL_9.0,2023,4,HUL,9.0,ok,383,395,383
2023_4_LEC_20.0,2023,4,LEC,20.0,ok,392,388,388
2023_4_NOR_19.0,2023,4,NOR,19.0,ok,378,389,378
2023_4_OCO_18.0,2023,4,OCO,18.0,ok,386,398,386
2023_4_PER_20.0,2023,4,PER,20.0,ok,394,390,390
2023_4_PIA_23.0,2023,4,PIA,23.0,ok,389,394,389
2023_4_RUS_16.0,2023,4,RUS,16.0,ok,379,396,379
2023_4_SAI_20.0,2023,4,SAI,20.0,ok,392,385,385
2023_4_SAR_10.0,2023,4,SAR,10.0,ok,384,395,384
2023_4_STR_15.0,2023,4,STR,15.0,ok,385,394,385
2023_4_TSU_16.0,2023,4,TSU,16.0,ok,378,398,378
2023_4_VER_19.0,2023,4,VER,19.0,ok,390,391,390
2023_4_ZHO_10.0,2023,4,ZHO,10.0,ok,387,388,387
2023_5_ALB_11.0,2023,5,ALB,11.0,ok,339,352,339
2023_5_ALO_13.0,2023,5,ALO,13.0,ok,323,335,323
2023_5_BOT_12.0,2023,5,BOT,12.0,ok,338,346,338
2023_5_DEV_7.0,2023,5,DEV,7.0,ok,331,344,331
2023_5_GAS_14.0,2023,5,GAS,14.0,ok,328,345,328
2023_5_HAM_8.0,2023,5,HAM,8.0,ok,331,343,331
2023_5_HUL_12.0,2023,5,HUL,12.0,ok,336,335,335
2023_5_LEC_13.0,2023,5,LEC,13.0,ok,325,337,325
2023_5_MAG_14.0,2023,5,MAG,14.0,ok,328,335,328
2023_5_NOR_7.0,2023,5,NOR,7.0,ok,323,353,323
2023_5_OCO_14.0,2023,5,OCO,14.0,ok,325,338,325
2023_5_PER_18.0,2023,5,PER,18.0,ok,326,339,326
2023_5_PIA_8.0,2023,5,PIA,8.0,ok,324,350,324
2023_5_RUS_14.0,2023,5,RUS,14.0,ok,329,341,329
2023_5_SAI_10.0,2023,5,SAI,10.0,ok,333,347,333
2023_5_SAR_9.0,2023,5,SAR,9.0,ok,321,351,321
2023_5_STR_7.0,2023,5,STR,7.0,ok,323,354,323
2023_5_TSU_9.0,2023,5,TSU,9.0,ok,327,351,327
2023_5_VER_11.0,2023,5,VER,11.0,ok,325,332,325
2023_5_ZHO_15.0,2023,5,ZHO,15.0,ok,338,349,338
2023_6_ALB_18.0,2023,6,ALB,18.0,ok,273,283,273
2023_6_ALO_24.0,2023,6,ALO,24.0,ok,274,269,269
2023_6_BOT_21.0,2023,6,BOT,21.0,ok,278,281,278
2023_6_DEV_19.0,2023,6,DEV,19.0,ok,277,280,277
2023_6_GAS_24.0,2023,6,GAS,24.0,ok,276,278,276
2023_6_HAM_29.0,2023,6,HAM,29.0,ok,282,276,276
2023_6_HUL_6.0,2023,6,HUL,6.0,ok,277,282,277
2023_6_LEC_25.0,2023,6,LEC,25.0,ok,272,277,272
2023_6_MAG_6.0,2023,6,MAG,6.0,ok,275,277,275
2023_6_NOR_21.0,2023,6,NOR,21.0,ok,280,279,279
2023_6_OCO_25.0,2023,6,OCO,25.0,ok,282,276,276
2023_6_PER_2.0,2023,6,PER,2.0,ok,289,285,285
2023_6_PIA_14.0,2023,6,PIA,14.0,ok,285,282,282
2023_6_RUS_25.0,2023,6,RUS,25.0,ok,273,286,273
2023_6_SAI_27.0,2023,6,SAI,27.0,ok,271,270,270
2023_6_SAR_12.0,2023,6,SAR,12.0,ok,278,281,278
2023_6_STR_18.0,2023,6,STR,18.0,ok,275,277,275
2023_6_TSU_28.0,2023,6,TSU,28.0,ok,261,262,261
2023_6_VER_29.0,2023,6,VER,29.0,ok,262,259,259
2023_6_ZHO_12.0,2023,6,ZHO,12.0,ok,278,282,278
2023_9_ALB_20.0,2023,9,ALB,20.0,ok,242,247,242
2023_9_ALO_26.0,2023,9,ALO,26.0,ok,242,242,242
2023_9_BOT_13.0,2023,9,BOT,13.0,ok,254,255,254
2023_9_DEV_9.0,2023,9,DEV,9.0,ok,242,259,242
2023_9_GAS_14.0,2023,9,GAS,14.0,ok,249,252,249
2023_9_HAM_24.0,2023,9,HAM,24.0,ok,249,242,242
2023_9_HUL_23.0,2023,9,HUL,23.0,ok,243,243,243
2023_9_LEC_25.0,2023,9,LEC,25.0,ok,244,240,240
2023_9_MAG_6.0,2023,9,MAG,6.0,ok,257,251,251
2023_9_NOR_22.0,2023,9,NOR,22.0,ok,245,237,237
2023_9_OCO_14.0,2023,9,OCO,14.0,ok,258,255,255
2023_9_PER_18.0,2023,9,PER,18.0,ok,255,253,253
2023_9_PIA_18.0,2023,9,PIA,18.0,ok,247,252,247
2023_9_RUS_17.0,2023,9,RUS,17.0,ok,235,246,235
2023_9_SAI_24.0,2023,9,SAI,24.0,ok,243,236,236
2023_9_SAR_8.0,2023,9,SAR,8.0,ok,242,256,242
2023_9_STR_24.0,2023,9,STR,24.0,ok,244,242,242
2023_9_TSU_6.0,2023,9,TSU,6.0,ok,245,248,245
2023_9_VER_23.0,2023,9,VER,23.0,ok,244,241,241
2023_9_ZHO_8.0,2023,9,ZHO,8.0,ok,242,254,242
2023_11_ALB_7.0,2023,11,ALB,7.0,ok,293,301,293
2023_11_ALO_20.0,2023,11,ALO,20.0,ok,279,287,279
2023_11_BOT_19.0,2023,11,BOT,19.0,ok,280,285,280
2023_11_GAS_15.0,2023,11,GAS,15.0,ok,296,296,296
2023_11_HAM_19.0,2023,11,HAM,19.0,ok,286,278,278
2023_11_HUL_19.0,2023,11,HUL,19.0,ok,277,295,277
2023_11_LEC_20.0,2023,11,LEC,20.0,ok,276,294,276
2023_11_MAG_7.0,2023,11,MAG,7.0,ok,296,297,296
2023_11_NOR_19.0,2023,11,NOR,19.0,ok,276,286,276
2023_11_OCO_15.0,2023,11,OCO,15.0,ok,298,299,298
2023_11_PER_22.0,2023,11,PER,22.0,ok,273,298,273
2023_11_PIA_19.0,2023,11,PIA,19.0,ok,280,287,280
2023_11_RIC_14.0,2023,11,RIC,14.0,ok,289,298,289
2023_11_RUS_8.0,2023,11,RUS,8.0,ok,296,296,296
2023_11_SAI_14.0,2023,11,SAI,14.0,ok,289,294,289
2023_11_SAR_7.0,2023,11,SAR,7.0,ok,291,300,291
2023_11_STR_12.0,2023,11,STR,12.0,ok,287,291,287
2023_11_TSU_5.0,2023,11,TSU,5.0,ok,297,300,297
2023_11_VER_17.0,2023,11,VER,17.0,ok,293,294,293
2023_11_ZHO_21.0,2023,11,ZHO,21.0,ok,276,283,276
2023_14_ALB_20.0,2023,14,ALB,20.0,ok,307,310,307
2023_14_ALO_15.0,2023,14,ALO,15.0,ok,304,302,302
2023_14_BOT_13.0,2023,14,BOT,13.0,ok,306,313,306
2023_14_GAS_6.0,2023,14,GAS,6.0,ok,316,322,316
2023_14_HAM_20.0,2023,14,HAM,20.0,ok,307,308,307
2023_14_HUL_12.0,2023,14,HUL,12.0,ok,308,321,308
2023_14_LAW_14.0,2023,14,LAW,14.0,ok,307,313,307
2023_14_LEC_20.0,2023,14,LEC,20.0,ok,296,304,296
2023_14_MAG_6.0,2023,14,MAG,6.0,ok,316,298,298
2023_14_NOR_19.0,2023,14,NOR,19.0,ok,305,302,302
2023_14_OCO_7.0,2023,14,OCO,7.0,ok,317,323,317
2023_14_PER_20.0,2023,14,PER,20.0,ok,306,311,306
2023_14_PIA_23.0,2023,14,PIA,23.0,ok,298,312,298
2023_14_RUS_20.0,2023,14,RUS,20.0,ok,308,303,303
2023_14_SAI_19.0,2023,14,SAI,19.0,ok,296,304,296
2023_14_SAR_8.0,2023,14,SAR,8.0,ok,317,311,311
2023_14_STR_6.0,2023,14,STR,6.0,ok,311,299,299
2023_14_TSU_14.0,2023,14,TSU,14.0,ok,298,311,298
2023_14_VER_20.0,2023,14,VER,20.0,ok,294,307,294
2023_14_ZHO_2.0,2023,14,ZHO,2.0,ok,306,310,306
2023_15_ALB_5.0,2023,15,ALB,5.0,ok,335,340,335
2023_15_ALO_16.0,2023,15,ALO,16.0,ok,339,348,339
2023_15_BOT_8.0,2023,15,BOT,8.0,ok,336,342,336
2023_15_GAS_8.0,2023,15,GAS,8.0,ok,350,360,350
2023_15_HAM_15.0,2023,15,HAM,15.0,ok,343,341,341
2023_15_HUL_20.0,2023,15,HUL,20.0,ok,342,355,342
2023_15_LAW_8.0,2023,15,LAW,8.0,ok,347,355,347
2023_15_LEC_20.0,2023,15,LEC,20.0,ok,337,337,337
2023_15_MAG_20.0,2023,15,MAG,20.0,ok,341,359,341
2023_15_NOR_19.0,2023,15,NOR,19.0,ok,343,341,341
2023_15_OCO_17.0,2023,15,OCO,17.0,ok,340,343,340
2023_15_PER_7.0,2023,15,PER,7.0,ok,344,352,344
2023_15_PIA_2.0,2023,15,PIA,2.0,ok,337,349,337
2023_15_RUS_16.0,2023,15,RUS,16.0,ok,340,337,337
2023_15_SAI_19.0,2023,15,SAI,19.0,ok,341,344,341
2023_15_SAR_8.0,2023,15,SAR,8.0,ok,335,344,335
2023_15_STR_5.0,2023,15,STR,5.0,ok,352,344,344
2023_15_TSU_5.0,2023,15,TSU,5.0,ok,338,344,338
2023_15_VER_10.0,2023,15,VER,10.0,ok,345,346,345
2023_15_ZHO_8.0,2023,15,ZHO,8.0,ok,339,343,339
2023_16_ALB_11.0,2023,16,ALB,11.0,ok,340,339,339
2023_16_ALO_11.0,2023,16,ALO,11.0,ok,331,343,331
2023_16_BOT_4.0,2023,16,BOT,4.0,ok,333,347,333
2023_16_GAS_11.0,2023,16,GAS,11.0,ok,332,342,332
2023_16_HAM_17.0,2023,16,HAM,17.0,ok,328,354,328
2023_16_HUL_5.0,2023,16,HUL,5.0,ok,331,347,331
2023_16_LAW_9.0,2023,16,LAW,9.0,ok,335,351,335
2023_16_LEC_13.0,2023,16,LEC,13.0,ok,332,353,332
2023_16_MAG_8.0,2023,16,MAG,8.0,ok,335,343,335
2023_16_NOR_8.0,2023,16,NOR,8.0,ok,330,337,330
2023_16_OCO_11.0,2023,16,OCO,11.0,ok,335,352,335
2023_16_PER_17.0,2023,16,PER,17.0,ok,328,351,328
2023_16_PIA_10.0,2023,16,PIA,10.0,ok,332,338,332
2023_16_RUS_14.0,2023,16,RUS,14.0,ok,323,338,323
2023_16_SAI_13.0,2023,16,SAI,13.0,ok,336,355,336
2023_16_STR_6.0,2023,16,STR,6.0,ok,340,352,340
2023_16_TSU_11.0,2023,16,TSU,11.0,ok,335,347,335
2023_16_VER_11.0,2023,16,VER,11.0,ok,331,350,331
2023_16_ZHO_5.0,2023,16,ZHO,5.0,ok,338,346,338
2023_17_ALB_12.0,2023,17,ALB,12.0,ok,316,334,316
2023_17_ALO_20.0,2023,17,ALO,20.0,ok,324,315,315
2023_17_BOT_20.0,2023,17,BOT,20.0,ok,328,316,316
2023_17_GAS_22.0,2023,17,GAS,22.0,ok,319,313,313
2023_17_HAM_17.0,2023,17,HAM,17.0,ok,316,323,316
2023_17_HUL_11.0,2023,17,HUL,11.0,ok,328,329,328
2023_17_LAW_9.0,2023,17,LAW,9.0,ok,313,321,313
2023_17_LEC_25.0,2023,17,LEC,25.0,ok,322,314,314
2023_17_MAG_8.0,2023,17,MAG,8.0,ok,314,323,314
2023_17_NOR_20.0,2023,17,NOR,20.0,ok,322,311,311
2023_17_OCO_23.0,2023,17,OCO,23.0,ok,319,316,316
2023_17_PER_15.0,2023,17,PER,15.0,ok,323,332,323
2023_17_PIA_22.0,2023,17,PIA,22.0,ok,318,308,308
2023_17_RUS_20.0,2023,17,RUS,20.0,ok,317,311,311
2023_17_SAI_17.0,2023,17,SAI,17.0,ok,324,326,324
2023_17_SAR_7.0,2023,17,SAR,7.0,ok,334,345,334
2023_17_STR_9.0,2023,17,STR,9.0,ok,310,326,310
2023_17_TSU_15.0,2023,17,TSU,15.0,ok,324,338,324
2023_17_VER_16.0,2023,17,VER,16.0,ok,317,320,317
2023_17_ZHO_5.0,2023,17,ZHO,5.0,ok,331,342,331
2023_18_ALB_5.0,2023,18,ALB,5.0,ok,362,371,362
2023_18_ALO_7.0,2023,18,ALO,7.0,ok,349,362,349
2023_18_BOT_14.0,2023,18,BOT,14.0,ok,364,365,364
2023_18_GAS_18.0,2023,18,GAS,18.0,ok,340,363,340
2023_18_HAM_17.0,2023,18,HAM,17.0,ok,344,360,344
2023_18_HUL_2.0,2023,18,HUL,2.0,ok,355,366,355
2023_18_LEC_20.0,2023,18,LEC,20.0,ok,345,362,345
2023_18_MAG_11.0,2023,18,MAG,11.0,ok,367,362,362
2023_18_NOR_19.0,2023,18,NOR,19.0,ok,345,361,345
2023_18_OCO_20.0,2023,18,OCO,20.0,ok,344,360,344
2023_18_PER_16.0,2023,18,PER,16.0,ok,343,361,343
2023_18_PIA_19.0,2023,18,PIA,19.0,ok,348,372,348
2023_18_RIC_8.0,2023,18,RIC,8.0,ok,365,377,365
2023_18_RUS_17.0,2023,18,RUS,17.0,ok,345,364,345
2023_18_SAI_17.0,2023,18,SAI,17.0,ok,345,361,345
2023_18_SAR_7.0,2023,18,SAR,7.0,ok,369,383,369
2023_18_STR_8.0,2023,18,STR,8.0,ok,351,366,351
2023_18_TSU_11.0,2023,18,TSU,11.0,ok,366,364,364
2023_18_VER_17.0,2023,18,VER,17.0,ok,340,366,340
2023_18_ZHO_14.0,2023,18,ZHO,14.0,ok,363,359,359
2023_19_ALB_11.0,2023,19,ALB,11.0,ok,288,294,288
2023_19_ALO_13.0,2023,19,ALO,13.0,ok,290,297,290
2023_19_BOT_10.0,2023,19,BOT,10.0,ok,289,290,289
2023_19_GAS_14.0,2023,19,GAS,14.0,ok,291,286,286
2023_19_HAM_17.0,2023,19,HAM,17.0,ok,291,311,291
2023_19_HUL_11.0,2023,19,HUL,11.0,ok,289,301,289
2023_19_LEC_13.0,2023,19,LEC,13.0,ok,293,301,293
2023_19_MAG_5.0,2023,19,MAG,5.0,ok,292,310,292
2023_19_NOR_4.0,2023,19,NOR,4.0,ok,308,316,308
2023_19_OCO_2.0,2023,19,OCO,2.0,ok,294,306,294
2023_19_PER_15.0,2023,19,PER,15.0,ok,292,294,292
2023_19_PIA_17.0,2023,19,PIA,17.0,ok,293,292,292
2023_19_RIC_11.0,2023,19,RIC,11.0,ok,297,296,296
2023_19_RUS_12.0,2023,19,RUS,12.0,ok,289,287,287
2023_19_SAI_13.0,2023,19,SAI,13.0,ok,294,299,294
2023_19_SAR_2.0,2023,19,SAR,2.0,ok,295,311,295
2023_19_STR_5.0,2023,19,STR,5.0,ok,293,304,293
2023_19_TSU_2.0,2023,19,TSU,2.0,ok,300,310,300
2023_19_VER_14.0,2023,19,VER,14.0,ok,292,299,292
2023_19_ZHO_14.0,2023,19,ZHO,14.0,ok,288,287,287
2023_21_ALB_20.0,2023,21,ALB,20.0,ok,354,367,354
2023_21_ALO_19.0,2023,21,ALO,19.0,ok,347,358,347
2023_21_BOT_18.0,2023,21,BOT,18.0,ok,354,362,354
2023_21_GAS_24.0,2023,21,GAS,24.0,ok,354,363,354
2023_21_HAM_11.0,2023,21,HAM,11.0,ok,350,368,350
2023_21_HUL_14.0,2023,21,HUL,14.0,ok,344,351,344
2023_21_LEC_22.0,2023,21,LEC,22.0,ok,354,349,349
2023_21_MAG_22.0,2023,21,MAG,22.0,ok,350,353,350
2023_21_NOR_5.0,2023,21,NOR,5.0,ok,362,369,362
2023_21_OCO_7.0,2023,21,OCO,7.0,ok,353,365,353
2023_21_PER_13.0,2023,21,PER,13.0,ok,340,357,340
2023_21_PIA_6.0,2023,21,PIA,6.0,ok,358,370,358
2023_21_RIC_17.0,2023,21,RIC,17.0,ok,362,360,360
2023_21_RUS_21.0,2023,21,RUS,21.0,ok,353,363,353
2023_21_SAI_22.0,2023,21,SAI,22.0,ok,353,360,353
2023_21_SAR_22.0,2023,21,SAR,22.0,ok,354,363,354
2023_21_STR_17.0,2023,21,STR,17.0,ok,366,359,359
2023_21_TSU_3.0,2023,21,TSU,3.0,ok,355,362,355
2023_21_VER_16.0,2023,21,VER,16.0,ok,343,358,343
2023_21_ZHO_7.0,2023,21,ZHO,7.0,ok,353,363,353
2023_22_ALB_5.0,2023,22,ALB,5.0,ok,326,322,322
2023_22_ALO_17.0,2023,22,ALO,17.0,ok,305,339,305
2023_22_BOT_5.0,2023,22,BOT,5.0,ok,312,337,312
2023_22_GAS_11.0,2023,22,GAS,11.0,ok,322,319,319
2023_22_HAM_11.0,2023,22,HAM,11.0,ok,324,325,324
2023_22_HUL_17.0,2023,22,HUL,17.0,ok,309,330,309
2023_22_LEC_17.0,2023,22,LEC,17.0,ok,304,334,304
2023_22_MAG_5.0,2023,22,MAG,5.0,ok,315,330,315
2023_22_NOR_12.0,2023,22,NOR,12.0,ok,313,310,310
2023_22_OCO_11.0,2023,22,OCO,11.0,ok,322,321,321
2023_22_PER_16.0,2023,22,PER,16.0,ok,320,331,320
2023_22_PIA_16.0,2023,22,PIA,16.0,ok,309,333,309
2023_22_RIC_11.0,2023,22,RIC,11.0,ok,328,326,326
2023_22_RUS_17.0,2023,22,RUS,17.0,ok,326,333,326
2023_22_SAI_5.0,2023,22,SAI,5.0,ok,316,332,316
2023_22_SAR_5.0,2023,22,SAR,5.0,ok,324,325,324
2023_22_STR_5.0,2023,22,STR,5.0,ok,316,337,316
2023_22_TSU_17.0,2023,22,TSU,17.0,ok,304,335,304
2023_22_VER_11.0,2023,22,VER,11.0,ok,313,314,313
2023_22_ZHO_2.0,2023,22,ZHO,2.0,ok,316,324,316
2024_1_ALB_11.0,2024,1,ALB,11.0,ok,334,347,334
2024_1_ALO_13.0,2024,1,ALO,13.0,ok,344,342,342
2024_1_BOT_5.0,2024,1,BOT,5.0,ok,344,349,344
2024_1_GAS_8.0,2024,1,GAS,8.0,ok,349,340,340
2024_1_HAM_17.0,2024,1,HAM,17.0,ok,345,355,345
2024_1_HUL_11.0,2024,1,HUL,11.0,ok,334,344,334
2024_1_LEC_12.0,2024,1,LEC,12.0,ok,335,350,335
2024_1_MAG_11.0,2024,1,MAG,11.0,ok,335,344,335
2024_1_NOR_14.0,2024,1,NOR,14.0,ok,341,345,341
2024_1_OCO_8.0,2024,1,OCO,8.0,ok,352,344,344
2024_1_PER_16.0,2024,1,PER,16.0,ok,349,342,342
2024_1_PIA_17.0,2024,1,PIA,17.0,ok,345,343,343
2024_1_RIC_11.0,2024,1,RIC,11.0,ok,332,351,332
2024_1_RUS_16.0,2024,1,RUS,16.0,ok,344,354,344
2024_1_SAI_17.0,2024,1,SAI,17.0,ok,348,345,345
2024_1_SAR_2.0,2024,1,SAR,2.0,ok,349,351,349
2024_1_STR_5.0,2024,1,STR,5.0,ok,344,347,344
2024_1_TSU_11.0,2024,1,TSU,11.0,ok,333,353,333
2024_1_VER_16.0,2024,1,VER,16.0,ok,345,355,345
2024_1_ZHO_5.0,2024,1,ZHO,5.0,ok,337,348,337
2024_2_ALB_15.0,2024,2,ALB,15.0,ok,335,356,335
2024_2_ALO_16.0,2024,2,ALO,16.0,ok,330,348,330
2024_2_BEA_17.0,2024,2,BEA,17.0,ok,337,350,337
2024_2_BOT_7.0,2024,2,BOT,7.0,ok,328,358,328
2024_2_GAS_5.0,2024,2,GAS,5.0,ok,334,363,334
2024_2_HAM_23.0,2024,2,HAM,23.0,ok,330,353,330
2024_2_HUL_7.0,2024,2,HUL,7.0,ok,325,355,325
2024_2_LEC_22.0,2024,2,LEC,22.0,ok,333,345,333
2024_2_MAG_13.0,2024,2,MAG,13.0,ok,342,353,342
2024_2_NOR_21.0,2024,2,NOR,21.0,ok,327,353,327
2024_2_OCO_9.0,2024,2,OCO,9.0,ok,331,347,331
2024_2_PER_15.0,2024,2,PER,15.0,ok,336,351,336
2024_2_PIA_21.0,2024,2,PIA,21.0,ok,328,348,328
2024_2_RIC_8.0,2024,2,RIC,8.0,ok,337,353,337
2024_2_RUS_19.0,2024,2,RUS,19.0,ok,334,354,334
2024_2_SAR_8.0,2024,2,SAR,8.0,ok,339,344,339
2024_2_STR_7.0,2024,2,STR,7.0,ok,328,341,328
